-0.723656,-0.481652,-0.724151,-0.533608,-0.669013,-0.535062,-0.668436,-0.48324
-0.724151,-0.533608,-0.725174,-0.585484,-0.670228,-0.586789,-0.669013,-0.535062
-0.725174,-0.585484,-0.726461,-0.637322,-0.671764,-0.638469,-0.670228,-0.586789
-0.726461,-0.637322,-0.727872,-0.689143,-0.673452,-0.690129,-0.671764,-0.638469
-0.727872,-0.689143,-0.729339,-0.740956,-0.675209,-0.741779,-0.673452,-0.690129
-0.729339,-0.740956,-0.730829,-0.792766,-0.676996,-0.793425,-0.675209,-0.741779
-0.730829,-0.792766,-0.732329,-0.844575,-0.678795,-0.845069,-0.676996,-0.793425
-0.732329,-0.844575,-0.733832,-0.896384,-0.680599,-0.896713,-0.678795,-0.845069
-0.733832,-0.896384,-0.735337,-0.948192,-0.682404,-0.948357,-0.680599,-0.896713
-0.735337,-0.948192,-0.736842,-1,-0.684211,-1,-0.682404,-0.948357
-0.67142,-0.378908,-0.66901,-0.431234,-0.613899,-0.432923,-0.616706,-0.380649
-0.66901,-0.431234,-0.668436,-0.48324,-0.613218,-0.484826,-0.613899,-0.432923
-0.668436,-0.48324,-0.669013,-0.535062,-0.613877,-0.536516,-0.613218,-0.484826
-0.669013,-0.535062,-0.670228,-0.586789,-0.615283,-0.588093,-0.613877,-0.536516
-0.670228,-0.586789,-0.671764,-0.638469,-0.617067,-0.639616,-0.615283,-0.588093
-0.671764,-0.638469,-0.673452,-0.690129,-0.619033,-0.691114,-0.617067,-0.639616
-0.673452,-0.690129,-0.675209,-0.741779,-0.62108,-0.742601,-0.619033,-0.691114
-0.675209,-0.741779,-0.676996,-0.793425,-0.623163,-0.794083,-0.62108,-0.742601
-0.676996,-0.793425,-0.678795,-0.845069,-0.625261,-0.845563,-0.623163,-0.794083
-0.678795,-0.845069,-0.680599,-0.896713,-0.627365,-0.897042,-0.625261,-0.845563
-0.680599,-0.896713,-0.682404,-0.948357,-0.629472,-0.948521,-0.627365,-0.897042
-0.682404,-0.948357,-0.684211,-1,-0.631579,-1,-0.629472,-0.948521
-0.616706,-0.380649,-0.613899,-0.432923,-0.55879,-0.43461,-0.561998,-0.382383
-0.613899,-0.432923,-0.613218,-0.484826,-0.558001,-0.486412,-0.55879,-0.43461
-0.613218,-0.484826,-0.613877,-0.536516,-0.558743,-0.537969,-0.558001,-0.486412
-0.613877,-0.536516,-0.615283,-0.588093,-0.560338,-0.589398,-0.558743,-0.537969
-0.615283,-0.588093,-0.617067,-0.639616,-0.562371,-0.640764,-0.560338,-0.589398
-0.617067,-0.639616,-0.619033,-0.691114,-0.564613,-0.6921,-0.562371,-0.640764
-0.619033,-0.691114,-0.62108,-0.742601,-0.566951,-0.743424,-0.564613,-0.6921
-0.62108,-0.742601,-0.623163,-0.794083,-0.56933,-0.794741,-0.566951,-0.743424
-0.623163,-0.794083,-0.625261,-0.845563,-0.571727,-0.846057,-0.56933,-0.794741
-0.625261,-0.845563,-0.627365,-0.897042,-0.574132,-0.897372,-0.571727,-0.846057
-0.627365,-0.897042,-0.629472,-0.948521,-0.576539,-0.948686,-0.574132,-0.897372
-0.629472,-0.948521,-0.631579,-1,-0.578947,-1,-0.576539,-0.948686
-0.561998,-0.382383,-0.55879,-0.43461,-0.503687,-0.43629,-0.507306,-0.3841
-0.55879,-0.43461,-0.558001,-0.486412,-0.502787,-0.487995,-0.503687,-0.43629
-0.558001,-0.486412,-0.558743,-0.537969,-0.503609,-0.539421,-0.502787,-0.487995
-0.558743,-0.537969,-0.560338,-0.589398,-0.505395,-0.590702,-0.503609,-0.539421
-0.560338,-0.589398,-0.562371,-0.640764,-0.507675,-0.64191,-0.505395,-0.590702
-0.562371,-0.640764,-0.564613,-0.6921,-0.510194,-0.693086,-0.507675,-0.64191
-0.564613,-0.6921,-0.566951,-0.743424,-0.512822,-0.744246,-0.510194,-0.693086
-0.566951,-0.743424,-0.56933,-0.794741,-0.515497,-0.7954,-0.512822,-0.744246
-0.56933,-0.794741,-0.571727,-0.846057,-0.518194,-0.846551,-0.515497,-0.7954
-0.571727,-0.846057,-0.574132,-0.897372,-0.520898,-0.897701,-0.518194,-0.846551
-0.574132,-0.897372,-0.576539,-0.948686,-0.523607,-0.948851,-0.520898,-0.897701
-0.576539,-0.948686,-0.578947,-1,-0.526316,-1,-0.523607,-0.948851
-0.507306,-0.3841,-0.503687,-0.43629,-0.448602,-0.437949,-0.452656,-0.385769
-0.503687,-0.43629,-0.502787,-0.487995,-0.44758,-0.48957,-0.448602,-0.437949
-0.502787,-0.487995,-0.503609,-0.539421,-0.448478,-0.540871,-0.44758,-0.48957
-0.503609,-0.539421,-0.505395,-0.590702,-0.450452,-0.592005,-0.448478,-0.540871
-0.505395,-0.590702,-0.507675,-0.64191,-0.45298,-0.643057,-0.450452,-0.592005
-0.507675,-0.64191,-0.510194,-0.693086,-0.455775,-0.694071,-0.45298,-0.643057
-0.510194,-0.693086,-0.512822,-0.744246,-0.458693,-0.745068,-0.455775,-0.694071
-0.512822,-0.744246,-0.515497,-0.7954,-0.461665,-0.796058,-0.458693,-0.745068
-0.515497,-0.7954,-0.518194,-0.846551,-0.46466,-0.847045,-0.461665,-0.796058
-0.518194,-0.846551,-0.520898,-0.897701,-0.467665,-0.89803,-0.46466,-0.847045
-0.520898,-0.897701,-0.523607,-0.948851,-0.470674,-0.949015,-0.467665,-0.89803
-0.523607,-0.948851,-0.526316,-1,-0.473684,-1,-0.470674,-0.949015
-0.452656,-0.385769,-0.448602,-0.437949,-0.39362,-0.439544,-0.398143,-0.387283
-0.448602,-0.437949,-0.44758,-0.48957,-0.392455,-0.491144,-0.39362,-0.439544
-0.44758,-0.48957,-0.448478,-0.540871,-0.393414,-0.542354,-0.392455,-0.491144
-0.448478,-0.540871,-0.450452,-0.592005,-0.395566,-0.593355,-0.393414,-0.542354
-0.450452,-0.592005,-0.45298,-0.643057,-0.398333,-0.644253,-0.395566,-0.593355
-0.45298,-0.643057,-0.455775,-0.694071,-0.401397,-0.695103,-0.398333,-0.644253
-0.455775,-0.694071,-0.458693,-0.745068,-0.404599,-0.745931,-0.401397,-0.695103
-0.458693,-0.745068,-0.461665,-0.796058,-0.407861,-0.79675,-0.404599,-0.745931
-0.461665,-0.796058,-0.46466,-0.847045,-0.41115,-0.847566,-0.407861,-0.79675
-0.46466,-0.847045,-0.467665,-0.89803,-0.41445,-0.89838,-0.41115,-0.847566
-0.467665,-0.89803,-0.470674,-0.949015,-0.417754,-0.949194,-0.41445,-0.89838
-0.470674,-0.949015,-0.473684,-1,-0.421053,-1,-0.417754,-0.949194
-0.398143,-0.387283,-0.39362,-0.439544,-0.33905,-0.441037,-0.344069,-0.388355
-0.39362,-0.439544,-0.392455,-0.491144,-0.337717,-0.492884,-0.33905,-0.441037
-0.392455,-0.491144,-0.393414,-0.542354,-0.338707,-0.544133,-0.337717,-0.492884
-0.393414,-0.542354,-0.395566,-0.593355,-0.341003,-0.595037,-0.338707,-0.544133
-0.395566,-0.593355,-0.398333,-0.644253,-0.343974,-0.645768,-0.341003,-0.595037
-0.398333,-0.644253,-0.401397,-0.695103,-0.347271,-0.69642,-0.343974,-0.645768
-0.401397,-0.695103,-0.404599,-0.745931,-0.350718,-0.747039,-0.347271,-0.69642
-0.404599,-0.745931,-0.407861,-0.79675,-0.354232,-0.797644,-0.350718,-0.747039
-0.407861,-0.79675,-0.41115,-0.847566,-0.357775,-0.848244,-0.354232,-0.797644
-0.41115,-0.847566,-0.41445,-0.89838,-0.36133,-0.898842,-0.357775,-0.848244
-0.41445,-0.89838,-0.417754,-0.949194,-0.364886,-0.949434,-0.36133,-0.898842
-0.417754,-0.949194,-0.421053,-1,-0.368421,-1,-0.364886,-0.949434
-0.344069,-0.388355,-0.33905,-0.441037,-0.285381,-0.442705,-0.290817,-0.388557
-0.33905,-0.441037,-0.337717,-0.492884,-0.283927,-0.495425,-0.285381,-0.442705
-0.337717,-0.492884,-0.338707,-0.544133,-0.284931,-0.546934,-0.283927,-0.495425
-0.338707,-0.544133,-0.341003,-0.595037,-0.287315,-0.597741,-0.284931,-0.546934
-0.341003,-0.595037,-0.343974,-0.645768,-0.290406,-0.648215,-0.287315,-0.597741
-0.343974,-0.645768,-0.347271,-0.69642,-0.293835,-0.698548,-0.290406,-0.648215
-0.347271,-0.69642,-0.350718,-0.747039,-0.297418,-0.748826,-0.293835,-0.698548
-0.350718,-0.747039,-0.354232,-0.797644,-0.301069,-0.799082,-0.297418,-0.748826
-0.354232,-0.797644,-0.357775,-0.848244,-0.304752,-0.849331,-0.301069,-0.799082
-0.357775,-0.848244,-0.36133,-0.898842,-0.308446,-0.899577,-0.304752,-0.849331
-0.36133,-0.898842,-0.364886,-0.949434,-0.312137,-0.949811,-0.308446,-0.899577
-0.364886,-0.949434,-0.368421,-1,-0.315789,-1,-0.312137,-0.949811
-0.290817,-0.388557,-0.285381,-0.442705,-0.232876,-0.445539,-0.237976,-0.387372
-0.285381,-0.442705,-0.283927,-0.495425,-0.231616,-0.500021,-0.232876,-0.445539
-0.283927,-0.495425,-0.284931,-0.546934,-0.232693,-0.551866,-0.231616,-0.500021
-0.284931,-0.546934,-0.287315,-0.597741,-0.2351,-0.602381,-0.232693,-0.551866
-0.287315,-0.597741,-0.290406,-0.648215,-0.238183,-0.65234,-0.2351,-0.602381
-0.290406,-0.648215,-0.293835,-0.698548,-0.241574,-0.702095,-0.238183,-0.65234
-0.293835,-0.698548,-0.297418,-0.748826,-0.245101,-0.751777,-0.241574,-0.702095
-0.297418,-0.748826,-0.301069,-0.799082,-0.248687,-0.801435,-0.245101,-0.751777
-0.301069,-0.799082,-0.304752,-0.849331,-0.2523,-0.851086,-0.248687,-0.801435
-0.304752,-0.849331,-0.308446,-0.899577,-0.255928,-0.900738,-0.2523,-0.851086
-0.308446,-0.899577,-0.312137,-0.949811,-0.259557,-0.950386,-0.255928,-0.900738
-0.312137,-0.949811,-0.315789,-1,-0.263158,-1,-0.259557,-0.950386
-0.237976,-0.387372,-0.232876,-0.445539,-0.178928,-0.452434,-0.178752,-0.384796
-0.232876,-0.445539,-0.231616,-0.500021,-0.178793,-0.508069,-0.178928,-0.452434
-0.231616,-0.500021,-0.232693,-0.551866,-0.1805,-0.559106,-0.178793,-0.508069
-0.232693,-0.551866,-0.2351,-0.602381,-0.183279,-0.608543,-0.1805,-0.559106
-0.2351,-0.602381,-0.238183,-0.65234,-0.186503,-0.657539,-0.183279,-0.608543
-0.238183,-0.65234,-0.241574,-0.702095,-0.18986,-0.706453,-0.186503,-0.657539
-0.241574,-0.702095,-0.245101,-0.751777,-0.193258,-0.755351,-0.18986,-0.706453
-0.245101,-0.751777,-0.248687,-0.801435,-0.196674,-0.804246,-0.193258,-0.755351
-0.248687,-0.801435,-0.2523,-0.851086,-0.2001,-0.853144,-0.196674,-0.804246
-0.2523,-0.851086,-0.255928,-0.900738,-0.20354,-0.902056,-0.2001,-0.853144
